COUNTRY,DE_CONSUMPTION,FR_CONSUMPTION,DE_FR_EXCHANGE,FR_DE_EXCHANGE,DE_NET_EXPORT,FR_NET_EXPORT,DE_NET_IMPORT,FR_NET_IMPORT,DE_GAS,FR_GAS,DE_COAL,FR_COAL,DE_HYDRO,FR_HYDRO,DE_NUCLEAR,FR_NUCLEAR,DE_SOLAR,FR_SOLAR,DE_WINDPOW,FR_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,FR_RESIDUAL_LOAD,DE_RAIN,FR_RAIN,DE_WIND,FR_WIND,DE_TEMP,FR_TEMP,GAS_RET,COAL_RET,CARBON_RET
FR,0.098020714,-0.218003853,-1.636719457,1.636719457,-1.125493502,1.165670006,1.125493502,-1.165670006,0.336275446,-0.03257821,-0.323122643,-0.774872058,0.927346899,-0.241643573,-0.538853141,0.130672295,1.0731371,1.417454281,-0.573467133,-0.526205094,-0.068288722,0.244020511,-0.192766183,0.035651277,-1.534553264,-0.56999654,-0.752995114,-0.817408483,-0.256619764,0.303790715,-0.106314953,-0.236825429
DE,-1.131255637,-0.506806397,0.690970431,-0.690970431,-0.259290516,-1.637973137,0.259290516,1.637973137,-0.424625587,0.324593766,-0.588506617,-0.770982706,1.608587787,-0.782921579,-2.518606352,-1.896110828,2.400098028,3.061688359,-0.70744072,-0.700688961,0.018972581,-0.916828817,-0.550507983,-0.949103615,-1.025833712,1.359207762,-0.042100786,0.428815378,1.887900722,0.148286234,-0.876583731,0.300958241
FR,0.552331912,-0.445210746,-0.834760352,0.834760352,0.068870893,0.245222647,-0.068870893,-0.245222647,1.86126869,0.647930126,-0.143631134,-0.3469172,0.944326468,-0.825061682,0.701317856,-0.484041345,-0.192149116,-0.193733222,-0.371251621,0.453083345,0.1376559,0.771508677,-0.518761589,-0.461813702,2.941657419,-0.684914352,-0.423635218,1.27908627,0.551486111,-0.299940534,2.641259976,0.025887838
DE,0.560689463,-0.343776682,-0.830239089,0.830239089,-0.304855675,1.210230056,0.304855675,-1.210230056,-0.003973458,0.869741879,-0.436935076,-0.77280124,-0.288150124,1.447244862,0.107705677,-0.196405439,0.619472809,0.918250694,0.378079882,-0.973968528,-0.82857979,-0.137666757,-0.184861587,-0.682815275,-0.390303897,-0.972088001,-1.501930238,1.215527501,1.338707993,0.962811754,-5.392852421,-0.843812331
DE,0.167979153,-0.615896455,-0.283818316,0.283818316,0.351549195,0.903565238,-0.351549195,-0.903565238,0.359571455,0.011282444,0.850066894,-0.259890322,0.855483875,-0.196939189,0.086623089,-0.298742563,1.086400127,0.187415087,-0.845613847,-0.286469833,-0.090886208,0.489007767,-0.551070849,-1.079531655,0.73336616,-0.088247487,0.722470012,0.100324644,1.086087744,-0.609778255,-0.836290871,1.9565485
DE,-0.311003101,-1.126566606,-0.566114703,0.566114703,-1.717392023,-1.692845299,1.717392023,1.692845299,2.463484018,0.099620884,0.162950794,-0.768239136,-0.991687416,-1.275301402,-1.890404736,-2.084421546,0.66346021,1.580100183,-0.789901929,-0.280375965,-0.355805065,0.377128725,-1.154923445,-0.873653573,-0.05325517,0.482005649,1.052391873,0.992846283,-0.049860763,0.238202588,0.098455303,1.165550391
DE,1.151041122,0.552861505,0.632476585,-0.632476585,1.868337759,-1.434447955,-1.868337759,1.434447955,-0.570735712,1.084365617,-0.492087769,-0.77978105,-0.202566236,-0.252620716,-1.854906837,-1.396083248,0.040769285,0.284955339,2.708888128,2.609760525,-0.645494424,-1.870946352,-0.106941358,1.265573824,-0.152477819,2.805577969,1.996428308,0.124999329,-0.668328994,-0.022781744,-0.24597042,-0.13508234
FR,-2.265562919,-1.46235011,-0.896558198,0.896558198,0.39900428,0.556926224,-0.39900428,-0.556926224,-0.742178084,-1.024297848,-1.305887711,-0.779339556,-0.200679617,0.715111094,-0.098421265,-1.457759239,2.283884439,1.270803144,-0.233755153,-0.09435127,-2.771411637,-2.019805777,-1.526860198,-1.662068442,0.0645219,-0.464230859,-0.575502727,-0.045138036,0.773118474,2.651688026,-0.498685454,-1.68973259
FR,1.081109043,0.381029826,1.377593844,-1.377593844,1.097691328,-2.094415413,-1.097691328,2.094415413,0.736557148,1.301284725,0.541918993,-0.486944383,0.63080473,-0.247959536,-1.874125511,-1.65142539,-0.610232472,0.701361674,1.142551022,1.750046451,0.039725052,-0.333994577,-0.160087954,0.275907671,0.150453934,2.186754402,2.419142532,-1.378450174,-1.070183616,0.034188662,-0.509080581,0.42071099
FR,-0.016611083,-0.825737569,-0.637737602,0.637737602,-0.70820566,-0.407567025,0.70820566,0.407567025,0.951319877,0.152103605,-0.905832644,-0.781462932,1.466919868,-0.298133544,0.012807924,-1.360863415,1.029794838,1.327772326,-0.421467466,0.135296549,-0.227533977,0.058481576,-0.959621187,-0.285209726,-0.184495637,-0.575513591,-0.317728214,1.335576126,1.661486145,-0.512250102,-0.45337532,-0.393511168
DE,0.751637019,0.29085256,0.19873961,-0.19873961,-0.941414963,-1.654034343,0.941414963,1.654034343,1.059840086,0.999641164,0.799252761,-0.320122719,0.925117259,-0.723374682,-1.902846492,-1.507548652,-0.898986579,-0.938282602,-0.075171081,2.421031756,0.510572762,0.869127384,-0.173537439,0.351381678,0.574013669,0.635049936,1.630345384,-1.170205906,-0.395888736,1.301766979,0.987709246,0.063758655
FR,-0.418662002,-0.716177881,1.050606507,-1.050606507,-0.369514277,-2.202122463,0.369514277,2.202122463,1.265391454,0.406658787,-0.266422338,-0.761690308,-0.401004229,-0.633498533,-1.877874223,-2.368097021,1.480849096,3.165723878,-0.189482544,-0.249742743,-0.110758749,-0.248992816,-0.863414403,-1.091901853,-0.826629837,1.309633461,1.286150738,-1.436218904,-0.536388765,-1.257110767,-0.254559951,0.359789607
DE,1.500962012,1.045599083,0.982896239,-0.982896239,1.32407666,-0.66785322,-1.32407666,0.66785322,0.103399858,1.486042017,-0.249451068,0.063619668,-0.792220358,-0.915051519,-1.848025496,0.283533322,-0.743422736,0.463721184,2.790659667,0.984435842,-1.44696874,-1.471995208,0.757187806,1.215806486,0.654811258,3.647763031,1.399396456,0.627800985,0.974776942,-0.004686678,0.077778129,-0.460500792
FR,0.576984361,0.549445505,0.785199648,-0.785199648,0.082670174,-0.243552488,-0.082670174,0.243552488,1.128142585,0.561669506,0.192885282,-0.778519639,0.386058822,0.686310304,0.817058029,0.274193679,0.042766926,-0.495881297,-0.513224444,-0.322644895,0.940366533,0.838093908,0.649831004,0.561962103,-0.269372789,-0.693969229,-0.429360269,0.413646488,-1.296620176,-1.495885411,1.602613137,2.422279914
DE,-0.439323295,-0.942308344,0.184197661,-0.184197661,-0.618303383,-0.567120143,0.618303383,0.567120143,1.619342709,-0.342390979,-1.316222611,-0.794949523,0.584839836,-0.0676388,0.032110135,-1.519148567,1.888652787,1.861441155,-0.828517581,-0.872956092,-0.686854289,-0.147195088,-0.877090729,-0.866341559,-0.529217274,-0.624394526,-0.933220083,0.370291075,0.869977112,-0.983734873,-0.450379584,1.372526475
FR,1.415443643,1.095475928,0.703382169,-0.703382169,1.185383678,-1.979032387,-1.185383678,1.979032387,0.213087081,1.355534481,-0.103605692,-0.361297291,-1.145532601,0.446846893,-1.858968811,-1.550706521,-0.74518459,0.807831178,1.826919791,3.038629949,-0.070253584,-0.723155941,0.259213313,1.2441395,0.404440258,3.315691908,4.475230637,-1.582254849,-2.57039512,-0.140267557,0.573914528,-0.901658807
DE,0.066688426,-0.487191543,-1.195222428,1.195222428,-1.121741914,0.519193884,1.121741914,-0.519193884,1.117514712,0.504409575,-0.346567653,-0.489330553,2.074239603,-0.506156092,-0.110220831,-0.285025045,1.193781522,1.508304549,-1.214258879,-0.866750094,0.175297351,0.746824655,-0.389453015,-0.802047097,-0.418820595,-0.772140229,-1.015662671,-0.890629698,-0.560482295,0.52673373,0,-1.048456591
DE,-0.277983797,-1.231441438,-1.95953332,1.95953332,-1.754202261,0.364248682,1.754202261,-0.364248682,1.756764618,0.003703728,-1.029497331,-0.78651909,0.937294525,0.147040774,-1.417983504,-1.496849674,1.281170133,1.403323253,-0.863333537,-0.53571032,-0.709038617,0.188808273,-1.195492151,-0.73459366,-0.768790123,-1.051437753,-0.962254219,-0.185907916,-0.247663831,0.194140157,0.245407595,-0.088209069
DE,0.195115609,-0.736414778,-1.152466057,1.152466057,-1.543274566,-0.278820258,1.543274566,0.278820258,0.558358168,0.547946125,-0.492832721,-0.779444674,1.464175695,-0.640130294,-2.597010818,-1.836975167,1.671214467,2.302298618,-0.103100976,0.544719937,-0.904266386,-0.450123188,-1.034819329,-0.483728558,-0.371972275,1.365231208,1.527821648,1.495702632,1.974937729,0.485754533,-0.797749389,-0.312771931
DE,1.403001901,1.265420519,0.334181882,-0.334181882,0.813066576,0.731369437,-0.813066576,-0.731369437,0.383748761,1.5851425,-0.823163935,-0.538714811,-0.489846822,1.064244882,-0.235118722,0.910827078,-0.915688169,-0.970717205,2.626720295,2.156468189,-1.595623296,-1.059374063,0.841527342,-0.224520562,0.103088782,-0.228500823,-0.604796074,1.082942679,0.698218362,-1.513147533,-0.468274778,-1.201363848
DE,-1.78952519,-1.303218408,1.182831726,-1.182831726,1.32217306,-0.72261715,-1.32217306,0.72261715,-0.673026482,-0.587276305,-1.16675215,-0.781263209,-0.233266669,-1.106362031,-2.689386805,-1.963743318,1.471745092,2.152100815,0.661072055,-0.253348173,-0.952873846,-2.44333408,-1.375533963,0.382686978,-1.25351412,1.502675732,1.070817156,0.270943444,-0.042880234,0.263519701,-1.473088106,-0.06043222
FR,0.689256196,0.400673258,-1.102775633,1.102775633,-0.74370307,0.595828903,0.74370307,-0.595828903,1.447703152,0.951851298,-0.810908947,-0.320900589,-1.083102671,1.257576501,0.177051626,-0.007905814,0.146058069,-0.956335825,0.255198994,0.838920489,-0.828627098,0.240085302,0.300458776,-0.306907535,1.610093768,-0.437537974,-0.393242114,-0.29264087,-0.202574506,-0.508465543,0.586330045,-0.719390701
FR,1.296901319,0.973265798,-0.653257709,0.653257709,0.371681959,0.275098496,-0.371681959,-0.275098496,0.954824942,1.05512962,-0.878209082,-0.347348182,-1.373984984,1.324348859,0.089792264,0.162523517,-0.259345178,-0.729766494,1.389201209,2.377318066,-0.760371022,-0.221169342,0.542037464,0.210518538,0.457463872,-0.323392665,-0.13808288,0.063169782,0.038732159,0.771316004,0.232567269,0.963496964
DE,0.785923135,0.521747896,-0.737553188,0.737553188,-0.352048194,1.287825738,0.352048194,-1.287825738,0.359692181,0.569545688,-1.147824069,-0.768396812,0.507831488,0.984992181,-0.009632137,0.560297196,-0.949517074,0.21108734,1.737228277,2.274011265,-2.008329394,-0.707759552,-0.000469329,1.663732844,-0.18600521,-0.294653016,-0.124011336,0.654279867,1.240398466,-0.842936176,-2.052465145,-1.374759471
FR,1.048916191,1.003699256,-1.580594927,1.580594927,-1.545273894,0.178804777,1.545273894,-0.178804777,2.419495647,1.117939286,0.407352822,-0.294022013,-0.514715887,1.733774827,0.218616382,0.324186529,-0.023246925,-0.317643975,-1.014520505,0.116238656,-0.332015416,1.647768623,0.960357951,-0.203650535,0.575969872,-0.572542237,-0.086087253,-0.191123327,-0.257803083,0.099215125,-0.580000028,-0.235505702
FR,1.790796917,1.998306925,1.387223266,-1.387223266,1.089617436,-1.849115589,-1.089617436,1.849115589,1.171853288,2.003157316,0.692787551,0.757290847,-0.748485105,-0.268814845,-1.819544684,0.777875212,-0.939817053,0.258139767,1.636361255,0.380884166,-0.176545345,-0.304337853,1.836742156,-0.305053448,-0.333755505,2.243271208,1.199242262,0.17105631,-0.208663962,0.798503058,-0.371994187,0.599142529
FR,-0.662548984,-0.92158753,0.363287515,-0.363287515,-0.662020555,-1.963967407,0.662020555,1.963967407,-0.202993573,-0.087618248,-0.082172578,-0.771224476,1.296952668,-1.089700521,-1.882202471,-2.267630467,2.292546342,3.109811741,-0.594212857,-0.015635576,-0.737063915,-0.344199353,-1.113687394,-0.804020633,-0.53096556,0.543613222,1.027244862,0.864102807,1.785137849,0.247648261,0.556283802,-0.167582439
DE,-0.13466963,-0.8345643,-1.051715787,1.051715787,-1.881881163,-0.612132714,1.881881163,0.612132714,1.588541594,0.06929714,-0.63545172,-0.718728736,1.99414406,-0.383689575,-2.002323103,-1.579207624,1.527633195,2.98652687,-1.142488159,-0.718642798,-0.169335595,0.275486622,-0.856321162,-1.394560622,-1.118297381,0.244859099,0.48864969,-1.710888264,-0.951056926,0.440121192,-0.064549718,-0.032756328
FR,0.968922489,0.000451564,0.74166075,-0.74166075,-0.064527928,0.558784757,0.064527928,-0.558784757,-0.252462885,0.129234263,0.34638478,0.153263975,0.060016795,-1.083599301,0.081000021,0.150956626,-0.09018755,0.791780779,0.43884426,1.533328156,0.12246055,0.201496806,-0.409541118,-0.434879563,-0.595613513,0.314873577,0.62703655,0.537389935,0.361494097,-1.659210661,-0.865162176,-1.986489989
FR,0.635623668,-0.608681512,-0.778396717,0.778396717,-0.015078696,0.042270025,0.032466331,-0.081668971,-0.381289134,-1.101208277,0.072937486,-0.059935584,-0.9819113,0.921946241,-0.681288528,0.033747409,1.121581533,0.270309697,-0.037827121,-0.923915145,0.970385077,0.118616717,-0.414290652,0.156209902,0.863824559,-0.514178895,-1.032117159,2.126879091,0.516181613,1.040066666,-0.024382555,1.449228494
FR,0.200820141,-0.597619996,-0.388850744,0.388850744,-1.456237718,0.689579135,1.456237718,-0.689579135,0.343418375,-0.236795088,-0.230467903,-0.736903573,1.685596135,-0.257610327,0.094381565,-0.406410021,1.58111103,2.552929639,-0.90712941,-0.440515738,-1.204256289,0.403322298,-0.67718483,-1.051887572,-0.562765126,0.566302401,0.827451091,-1.190023638,0.427903875,-1.06497308,-1.008382639,-0.404189164
FR,-0.325359792,-0.973029486,-1.476149394,1.476149394,-1.997484783,1.100073941,1.997484783,-1.100073941,1.281673308,-0.438858669,-1.23860856,-0.448513381,0.157263418,0.953791325,-0.630576497,-1.061684397,1.832505974,1.861566331,-0.661383011,0.125424742,-2.138751421,-0.202758,-1.135039592,-0.914401764,-0.371225066,-0.728348982,-0.320889327,-0.58261106,0.584596251,1.853977181,-0.309798318,-1.92441357
FR,1.462909571,1.819161233,0.883341496,-0.883341496,0.660176818,-1.780156314,-0.660176818,1.780156314,1.60869069,2.114227464,0.440041534,1.2933802,-0.621910136,2.487812354,0.68039712,0.094439236,-0.914817066,-0.613380235,0.679941591,-0.818486488,0.6022621,0.687806894,2.023845207,-0.640109178,-0.396640773,-0.934949559,-1.041730702,-0.851918471,-1.599782324,-0.69833327,-0.088290664,-0.549197316
FR,-0.749065917,-1.030026967,-1.858565682,1.858565682,-1.863555361,1.378610279,1.863555361,-1.378610279,0.990901765,-0.694794624,-1.350490412,-0.433365931,0.626002428,1.350345361,-0.719960825,-1.059389777,1.694999495,1.809006141,-0.682403185,0.598400314,-2.253006706,-0.419583559,-1.293470363,-0.617145383,-0.354148391,-0.625799984,-0.143001337,-0.941002031,0.489997922,-0.172773694,0.163635902,1.822661915
FR,1.115139316,0.533422882,1.412524951,-1.412524951,0.834741001,0.273145463,-0.834741001,-0.273145463,0.126510755,1.078567255,-0.949241848,-0.774031117,-0.12178465,1.882136792,-0.027112203,-0.101794987,0.035994595,0.687175012,2.283733857,0.571557969,-2.357885533,-1.257970879,0.354614389,0.481598368,0.007777992,0.22412324,-0.660440926,0.308993627,0.153463151,1.493741805,-1.237016052,-0.148983564
FR,0.986087255,0.993489359,0.966115396,-0.966115396,1.410864618,0.650932263,-1.410864618,-0.650932263,1.063820005,1.62328027,0.451583047,-0.787023654,-1.066637634,0.992786079,0.823265854,1.377714117,-0.687341418,0.391703014,0.569381323,-1.022150192,1.250439361,0.393660131,1.182087612,-0.612909679,-0.527540222,-0.844090566,-1.449782775,1.302735291,0.653483091,-0.916962839,-2.297758055,-1.436172401
FR,1.150900021,1.984902982,-0.736488083,0.736488083,-0.358935983,0.18338168,0.358935983,-0.18338168,3.118082167,2.157906088,1.902490238,0.233983795,1.083936257,3.578073841,0.183369093,1.114181623,-1.141775292,-1.017755724,-0.848260148,0.469726117,0.644277969,1.89121209,1.917520012,-0.29615413,-0.036624092,-0.858117131,-0.279105735,1.001385832,-0.562463858,1.177037473,-0.548771655,-0.098755118
FR,1.285363557,0.782861403,-1.027783522,1.027783522,0.806366595,1.247250287,-0.806366595,-1.247250287,0.655027151,-0.058950544,-0.749067422,-0.782987138,-1.139186702,1.996531509,0.179771791,0.451524041,-1.133670109,-0.569318133,1.31313158,3.437737321,0.637806226,0.116707731,0.039584515,1.816115312,0.33297917,-0.432202181,0.215828315,0.280983975,0.410316743,-0.583987954,-1.190652244,-0.620362849
FR,-0.009464524,-0.809821636,-0.89151525,0.89151525,-1.316741541,1.205431057,1.316741541,-1.205431057,0.138261377,-0.888444809,-1.141415906,-0.774115211,1.340859432,0.722349187,0.074076912,-0.447479351,2.412008554,1.559849419,-0.756267759,0.173442522,-0.834168449,-0.130580683,-0.913778672,-1.661839203,-0.181623506,0.648133982,1.227243124,-0.173588466,0.707142883,1.823987348,0.57827359,1.029409335
FR,1.257533998,-0.240232623,0.078274023,-0.078274023,1.001669813,0.42248822,-1.001669813,-0.42248822,-0.54648597,-0.552108753,-1.239524012,-0.078551914,-0.470637612,-0.960804353,-0.384440671,-0.292067426,-0.479439378,0.210614451,3.010876415,2.127547115,-1.42959091,-1.853535153,-0.735724774,2.28825432,1.063664243,4.298283882,3.046127008,0.663335732,0.24995599,-3.907234885,0.13559848,-0.970248218
DE,0.217316613,-0.212979874,-0.71653366,0.71653366,-0.162479482,0.693361002,0.162479482,-0.693361002,0.472148043,-0.110270041,-0.561315862,-0.776059887,1.638602177,-0.35932259,-0.573745399,0.278875389,0.128557424,0.338489124,0.507405585,-0.744044696,-0.658680759,-0.324858418,-0.065656362,0.176766696,-0.610229552,-0.031640149,-0.764319737,-0.872474969,-0.631591635,1.856982895,0.649383098,0.492940848
DE,0.60966254,0.139825524,1.580529015,-1.580529015,0.505409899,-1.201560466,-0.505409899,1.201560466,0.708029697,1.43034933,0.714944632,-0.215309939,1.777182901,-0.379849469,-1.881440198,-1.190408985,1.331441917,1.089325143,-0.140423643,0.25448277,-0.166862961,-0.198696216,-0.044466999,-0.725271293,-0.112173512,0.686769283,0.967394438,0.160667979,0.90329829,-0.651374449,-0.139017882,-0.702000036
FR,-0.486131782,-0.804536647,-0.478015276,0.478015276,-1.376093217,0.98599664,1.376093217,-0.98599664,0.312911025,-0.584856621,-0.963107402,-0.780380221,2.479691128,0.933277078,-0.017771749,-0.422006036,1.283554203,0.407169256,-0.983998726,-0.591917949,-0.779795713,0.149735267,-0.693952212,-0.390811061,3.273350645,0.469099457,1.029984312,0.665269126,0.116549485,-0.06216874,-0.243733009,0.104233842
DE,0.379547686,0.082440337,-1.340576701,1.340576701,-0.511380838,0.529104929,0.511380838,-0.529104929,1.27190661,0.973277709,-0.082791622,-0.780275103,0.884812221,0.322081365,0.727496186,-0.519436875,-0.89961207,-0.664535668,-0.140396434,2.021747564,-0.240143153,0.677562693,-0.31177751,1.093274497,-0.372990784,-0.765315824,0.034175924,0.43845149,0.19928263,-0.438276969,0.555309461,0.31234245
FR,0.410174467,-0.406571647,-0.470124802,0.470124802,0.735273313,0.644013833,-0.735273313,-0.644013833,0.486325249,0.160889943,1.554183118,0.41888569,0.113699675,-0.397900491,0.058173603,-0.117084524,0.195871379,-0.395406352,-0.101582044,0.337446489,0.365759621,0.316955197,-0.443650043,-0.900730811,0.951573083,-0.676201038,-0.511277611,0.945663031,0.974689891,-1.624801832,-1.905046044,-1.425104005
DE,-0.283320846,-0.733618916,0.900448392,-0.900448392,-0.297207541,-2.685409325,0.297207541,2.685409325,1.283327249,0.350992739,0.6844593,-0.769984088,-0.228978899,-1.367943943,-1.873096965,-2.436078261,0.554113922,1.84552984,-0.396024172,-0.212886271,-0.261504322,0.092936702,-0.799348395,-0.366352788,0.123412456,0.641020146,0.891592799,-0.206647389,1.0232285,0.052071488,-0.376026462,-1.513627388
FR,0.259420684,-0.670439103,-0.367852953,0.367852953,-0.119742373,0.700041599,0.119742373,-0.700041599,-0.137045222,-0.491883044,0.733594668,0.166088324,0.687574804,-0.012955194,0.124752396,-0.276904707,0.480436989,1.711730149,-0.35905403,-0.689415521,0.121309387,0.284890454,-0.627070933,-0.288582312,-0.564023105,0.413574881,0.329348421,-0.438003211,-0.422654101,1.192170901,0.350568722,-0.701924674
DE,1.066915162,0.807365919,-2.039503167,2.039503167,-1.618458583,0.696194161,1.618458583,-0.696194161,1.956167031,1.167549464,-0.000660643,-0.289039438,0.064133055,0.588084451,0.212502536,0.2564008,-0.332193581,-0.09544191,-0.656825032,1.925250542,-0.257375905,1.433537833,0.379480264,0.67739928,1.330219925,-0.871847696,-0.211671717,0.015596938,-0.043626179,1.573358101,1.414528771,0.356392638
DE,0.089334443,-0.64746731,-1.001394994,1.001394994,-0.694014355,0.638990502,0.694014355,-0.638990502,1.11584065,0.402201241,-1.071052024,-0.767745083,1.937030965,-1.201543589,-0.011913734,-0.194478064,0.169381348,1.06712719,0.163734209,-0.589080182,-0.588633284,-0.12201722,-0.57747284,-0.410690035,-0.825139967,-0.525314046,-1.042295437,0.028297899,0.02911854,-0.254073791,-0.086318836,0.364391554
DE,1.289360916,0.96701869,-0.970811256,0.970811256,-0.07424012,1.181877784,0.07424012,-1.181877784,0.695538626,1.34764942,-1.174718417,-0.46938974,-0.230694007,1.633982616,0.043507681,0.352998073,-0.906898548,0.269113567,2.188562831,2.229814551,-1.957637225,-0.768240178,0.438965221,0.281438398,-0.273319504,-0.360840484,-0.357544965,0.474538124,0.642976024,-1.497594334,-0.138817973,-0.018508674
FR,-0.043318032,-0.636475333,0.222476243,-0.222476243,-0.685928611,-1.5421881,0.685928611,1.5421881,1.42540514,-0.06695104,0.127507858,-0.771897229,1.1942177,-0.502177036,-2.560092793,-1.69613018,2.63961192,2.041083234,-0.599459324,-0.641971332,-0.061246128,-0.134348856,-0.626199338,-0.907425618,1.53261327,0.449489162,0.793383737,1.24869717,0.90230641,0.292063321,0.657175144,0.439497674
DE,-0.366755254,-0.96421609,-1.624720719,1.624720719,-1.308906511,1.051891172,1.308906511,-1.051891172,1.092335383,-0.74654922,-1.326038143,-0.470514499,-0.118354434,1.173258398,-0.623058189,-1.126569156,1.653386339,1.926977968,-0.200545668,0.431049679,-2.329570079,-0.572293118,-1.197015089,-0.691765997,-1.075569318,-0.226027806,-0.249982758,-0.568359122,0.354841555,0.288279966,-0.081535068,-0.862562907
DE,0.052396859,-0.752294513,-0.64319355,0.64319355,-1.117993061,-0.850813346,1.117993061,0.850813346,1.507200733,0.934735919,0.429929595,-0.776574963,2.204073276,-1.164961533,-1.853591133,-1.812575845,-0.534728189,-0.022909126,-0.584669848,0.849521145,0.318136169,0.732704382,-0.923225972,0.421358998,1.089101926,0.268746462,0.928706092,0.478051986,0.897945833,0.676414554,-0.420079251,-1.157321173
FR,0.206337055,-0.647189153,-0.805828613,0.805828613,-0.036583296,0.90622984,0.071017638,-0.90622984,-0.031225242,-0.153331534,0.9690153,-0.775092805,1.820403622,-0.242098322,0.05287424,0.148444038,0.264099009,0.78734397,-0.531114482,-0.728117835,0.619520082,0.53566173,-0.530099856,-0.516862208,-0.077005192,-0.652341111,-1.012611025,0.296735623,0.523188959,0.621368532,3.683777418,2.724240683
DE,1.447379101,1.257203447,0.69538301,-0.69538301,1.054531196,0.720152821,-1.054531196,-0.720152821,0.134627537,0.601547672,-0.736780957,-0.773715764,-0.437536029,0.764792457,-0.021473472,0.851871077,-1.019103755,-0.734801368,2.969719746,3.783578336,-1.495159889,-1.297736929,0.458616585,-0.394367211,-0.178545249,-0.299441323,0.493708309,1.063828457,1.294361384,-2.95051191,-0.539848947,-1.292500924
DE,-0.48407108,-0.938770412,-0.392502534,0.392502534,-0.942377704,-1.43940826,0.942377704,1.43940826,-0.260068595,-0.044547876,-0.0305348,-0.7701733,1.225261154,-1.005041356,-1.885011394,-2.310797584,2.510338343,3.026527692,-0.744286651,0.313191774,-0.384136288,-0.181702089,-1.196795779,-1.06904295,-0.589040198,0.512827219,1.308609993,0.83340513,1.875714583,-0.017924522,0.695576189,0.228555831
FR,0.301695316,-0.709564977,-0.541856386,0.541856386,-0.646003142,1.486261555,0.646003142,-1.486261555,-0.128131651,-0.788696117,0.499907886,-0.146426362,1.63500045,-0.378763124,0.094068302,0.044482053,0.437045605,1.639183456,-0.272056135,0.280121867,-0.694048268,0.219466176,-0.879871174,-0.589604457,-0.119609729,1.406255484,2.071833025,-0.719569302,0.013439718,0.876623959,0,0.356622419
FR,-0.165457669,-0.977880092,-1.833894364,1.833894364,-1.520960138,0.853685088,1.520960138,-0.853685088,1.123848779,-0.106363029,-0.906031997,-0.772475376,2.54023444,-0.659255029,-0.000594504,-0.568047933,-0.08634946,0.281408674,-0.697256541,-0.687923321,-0.258769916,0.543627598,-0.830066006,1.587420727,0.108898218,-0.75871158,-0.731008519,-0.747372296,-1.334418445,-0.803058981,-0.520817995,1.068993677
DE,1.163738707,0.993851344,0.014411177,-0.014411177,-0.247227086,-0.63611228,0.247227086,0.63611228,2.517746134,1.404785037,0.534765878,0.0063621,0.195167304,2.105027116,0.215259249,0.112294203,-0.041851186,0.218848278,-0.952527022,-0.492966991,0.720478647,1.707130832,1.024855991,0.305182635,0.472318018,-0.005902069,0.534401414,0.062847835,-0.393955512,0.929566383,1.628401179,0.964213059
FR,0.427641593,-0.362255091,0.041277915,-0.041277915,0.92887259,0.343979625,-0.92887259,-0.343979625,1.264651004,0.441462276,-0.911781769,-0.780758644,0.139254784,-1.222891543,0.668399153,-0.515893887,-0.496216289,-0.53246063,1.170142587,1.686472703,-0.362686811,-0.567431428,-0.687467017,0.503162421,0.313921377,-0.130338422,-0.006605627,0.867773322,0.078447849,-0.393017046,-0.280867873,-0.062916985
DE,-0.282744035,-0.700026658,1.309253208,-1.309253208,0.248084675,-2.226839826,-0.248084675,2.226839826,0.955400401,0.278566495,-0.234473332,-0.755877303,0.3857158,-0.580103384,-1.889094253,-2.414936586,1.267943129,2.554835103,0.274719163,-0.318923021,-0.245104192,-0.508220693,-0.791015532,1.522720235,-0.307448605,1.690496647,1.584209671,-0.441943139,-0.382422738,1.55732519,0.146633571,2.329923888
DE,0.552331912,-0.445210746,-0.834760352,0.834760352,0.068870893,0.245222647,-0.068870893,-0.245222647,1.86126869,0.647930126,-0.143631134,-0.3469172,0.944326468,-0.825061682,0.701317856,-0.484041345,-0.192149116,-0.193733222,-0.371251621,0.453083345,0.1376559,0.771508677,-0.518761589,-0.461813702,2.941657419,-0.684914352,-0.423635218,1.27908627,0.551486111,-0.299940534,2.641259976,0.025887838
FR,0.556084281,-0.264297993,1.083885614,-1.083885614,0.462565211,-0.23132198,-0.462565211,0.23132198,0.783986198,0.100446685,-0.435676002,-0.290090614,-0.331199334,-0.888233942,-0.069355695,-0.536500548,0.24114906,0.271895266,0.44276107,-0.546052213,-0.224241336,-0.163827131,-0.163335257,1.090211037,0.916461094,1.696386823,0.581390956,-0.39278013,-0.588684041,0.793277254,0.216866137,0.932713167
FR,1.082464238,1.296709406,-0.845846142,0.845846142,0.386960906,0.5444207,-0.386960906,-0.5444207,1.076649108,1.159846434,-0.328940615,-0.769553106,2.856843372,2.020342688,0.589670983,-0.048308027,-1.298521347,-1.047047008,1.242029238,3.578892518,-0.117788728,0.061845127,0.576232984,0.089433763,2.477101236,-0.174859788,0.531282996,-0.28829135,0.875654039,-0.66916513,-1.885694174,-1.220976452
